"","PMID","DayAccepted","MonthAccepted","YearAccepted","DayReceived","MonthReceived","YearReceived","Journal","PublicationStatus","Country","Language","YMD_Accepted","YMD_Received"
"1592","32227141",NA,NA,NA,NA,NA,NA,"Annals of internal medicine","aheadofprint","United States","eng",NA,NA
"1593","32227123",NA,NA,NA,24,2,2020,"The Journal of infectious diseases","aheadofprint","United States","eng",NA,2020-02-24
"1594","32227121",NA,NA,NA,22,3,2020,"Clinical infectious diseases : an official publication of the Infectious Diseases Society of America","aheadofprint","United States","eng",NA,2020-03-22
"1595","32227120",NA,NA,NA,NA,NA,NA,"European heart journal","aheadofprint","England","eng",NA,NA
"1596","32227091",NA,NA,NA,14,2,2020,"Clinical infectious diseases : an official publication of the Infectious Diseases Society of America","aheadofprint","United States","eng",NA,2020-02-14
"1597","32227090",25,3,2020,13,3,2020,"Cardiovascular research","aheadofprint","England","eng",2020-03-25,2020-03-13
"1598","32227076",NA,NA,NA,NA,NA,NA,"European heart journal","aheadofprint","England","eng",NA,NA
"1599","32226962",NA,NA,NA,NA,NA,NA,"Rhode Island medical journal (2013)","epublish","United States","eng",NA,NA
"1600","32226946",NA,NA,NA,NA,NA,NA,"Microbiology Australia","aheadofprint","Australia","eng",NA,NA
"1601","32226823",19,2,2020,7,2,2020,"Global health research and policy","epublish","England","eng",2020-02-19,2020-02-07
"1602","32226821",9,3,2020,6,3,2020,"ACS central science","ppublish","United States","eng",2020-03-09,2020-03-06
"1603","32226695",NA,NA,NA,NA,NA,NA,"Cureus","epublish","United States","eng",NA,NA
"1604","32226636",16,3,2020,7,3,2020,"Signal transduction and targeted therapy","epublish","England","eng",2020-03-16,2020-03-07
"1605","32226353",NA,NA,NA,NA,NA,NA,"International journal of mental health and addiction","aheadofprint","United States","eng",NA,NA
"1606","32226295",29,2,2020,20,2,2020,"International journal of biological sciences","epublish","Australia","eng",2020-02-29,2020-02-20
"1607","32226294",28,2,2020,23,2,2020,"International journal of biological sciences","epublish","Australia","eng",2020-02-28,2020-02-23
"1608","32226293",26,2,2020,18,2,2020,"International journal of biological sciences","epublish","Australia","eng",2020-02-26,2020-02-18
"1609","32226292",24,2,2020,20,2,2020,"International journal of biological sciences","epublish","Australia","eng",2020-02-24,2020-02-20
"1610","32226291",23,2,2020,19,2,2020,"International journal of biological sciences","epublish","Australia","eng",2020-02-23,2020-02-19
"1611","32226290",3,3,2020,1,3,2020,"International journal of biological sciences","epublish","Australia","eng",2020-03-03,2020-03-01
"1612","32226289",1,3,2020,20,2,2020,"International journal of biological sciences","epublish","Australia","eng",2020-03-01,2020-02-20
"1613","32226288",8,3,2020,2,3,2020,"International journal of biological sciences","epublish","Australia","eng",2020-03-08,2020-03-02
"1614","32226287",3,3,2020,26,2,2020,"International journal of biological sciences","epublish","Australia","eng",2020-03-03,2020-02-26
"1615","32226286",3,3,2020,29,2,2020,"International journal of biological sciences","epublish","Australia","eng",2020-03-03,2020-02-29
"1616","32226285",28,2,2020,18,2,2020,"International journal of biological sciences","epublish","Australia","eng",2020-02-28,2020-02-18
"1617","32226284",NA,NA,NA,NA,NA,NA,"International journal of biological sciences","epublish","Australia","eng",NA,NA
"1618","32226003",NA,NA,NA,NA,NA,NA,"Boletin medico del Hospital Infantil de Mexico","ppublish","Mexico","eng",NA,NA
"1619","32225995",11,3,2020,9,3,2020,"Acta otorhinolaryngologica Italica : organo ufficiale della Societa italiana di otorinolaringologia e chirurgia cervico-facciale","aheadofprint","Italy","eng",2020-03-11,2020-03-09
"1620","32225178",29,3,2020,29,3,2020,"The international journal of occupational and environmental medicine","aheadofprint","Iran","eng",2020-03-29,2020-03-29
"1621","32225177",29,3,2020,28,3,2020,"The international journal of occupational and environmental medicine","aheadofprint","Iran","eng",2020-03-29,2020-03-28
"1622","32225176",19,3,2020,19,2,2020,"Nature","aheadofprint","England","eng",2020-03-19,2020-02-19
"1623","32225175",20,3,2020,16,2,2020,"Nature","aheadofprint","United States","eng",2020-03-20,2020-02-16
"1624","32225137",NA,NA,NA,NA,NA,NA,"European journal of physical and rehabilitation medicine","aheadofprint","Italy","eng",NA,NA
"1625","32225135",NA,NA,NA,NA,NA,NA,"Minerva urologica e nefrologica = The Italian journal of urology and nephrology","aheadofprint","Italy","eng",NA,NA
"1626","32225133",24,3,2020,16,3,2020,"Medwave","epublish","Chile","spa",2020-03-24,2020-03-16
"1627","32225019",23,3,2020,15,2,2020,"International journal of environmental research and public health","epublish","Switzerland","eng",2020-03-23,2020-02-15
"1628","32224986",25,3,2020,28,2,2020,"International journal of environmental research and public health","epublish","Switzerland","eng",2020-03-25,2020-02-28
"1629","32224769",NA,NA,NA,NA,NA,NA,"Critical care medicine","aheadofprint","United States","eng",NA,NA
"1630","32224712",NA,NA,NA,NA,NA,NA,"European journal of emergency medicine : official journal of the European Society for Emergency Medicine","aheadofprint","England","eng",NA,NA
"1631","32224711",NA,NA,NA,NA,NA,NA,"European journal of emergency medicine : official journal of the European Society for Emergency Medicine","aheadofprint","England","eng",NA,NA
"1632","32224710",NA,NA,NA,NA,NA,NA,"European journal of emergency medicine : official journal of the European Society for Emergency Medicine","aheadofprint","England","eng",NA,NA
"1633","32224612",23,3,2020,26,2,2020,"Psychotherapy and psychosomatics","aheadofprint","Switzerland","eng",2020-03-23,2020-02-26
"1634","32224550",NA,NA,NA,NA,NA,NA,"The Journal of clinical investigation","aheadofprint","United States","eng",NA,NA
"1635","32224494",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"1636","32224344",20,3,2020,3,3,2020,"Journal of psychosomatic research","aheadofprint","England","eng",2020-03-20,2020-03-03
"1637","32224313",18,3,2020,11,3,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-18,2020-03-11
"1638","32224310",12,3,2020,24,2,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-12,2020-02-24
"1639","32224308",17,3,2020,17,3,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-17,2020-03-17
"1640","32224304",NA,NA,NA,NA,NA,NA,"The Lancet. Respiratory medicine","aheadofprint","England","eng",NA,NA
"1641","32224303",23,3,2020,16,3,2020,"The Lancet. Child &amp; adolescent health","aheadofprint","England","eng",2020-03-23,2020-03-16
"1642","32224299",20,3,2020,20,3,2020,"Lancet (London, England)","aheadofprint","England","eng",2020-03-20,2020-03-20
"1643","32224296",19,3,2020,19,3,2020,"Lancet (London, England)","aheadofprint","England","eng",2020-03-19,2020-03-19
"1644","32224295",24,3,2020,22,3,2020,"The Lancet. Public health","aheadofprint","England","eng",2020-03-24,2020-03-22
"1645","32224294",25,3,2020,25,3,2020,"Progres en urologie : journal de l'Association francaise d'urologie et de la Societe francaise d'urologie","aheadofprint","France","fre",2020-03-25,2020-03-25
"1646","32224277",20,3,2020,18,3,2020,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-03-20,2020-03-18
"1647","32224276",20,3,2020,20,3,2020,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-03-20,2020-03-20
"1648","32224232",18,3,2020,18,3,2020,"The journal of allergy and clinical immunology. In practice","aheadofprint","United States","eng",2020-03-18,2020-03-18
"1649","32224164",23,3,2020,19,3,2020,"Diabetes research and clinical practice","aheadofprint","Ireland","eng",2020-03-23,2020-03-19
"1650","32224151",23,3,2020,12,3,2020,"Annals of oncology : official journal of the European Society for Medical Oncology","aheadofprint","England","eng",2020-03-23,2020-03-12
"1651","32224133",16,3,2020,16,3,2020,"Research in social &amp; administrative pharmacy : RSAP","aheadofprint","United States","eng",2020-03-16,2020-03-16
"1652","32224117",16,3,2020,14,3,2020,"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi","aheadofprint","England","eng",2020-03-16,2020-03-14
"1653","32224116",11,3,2020,7,3,2020,"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi","aheadofprint","England","eng",2020-03-11,2020-03-07
"1654","32224074",24,3,2020,12,3,2020,"Chest","aheadofprint","United States","eng",2020-03-24,2020-03-12
"1655","32223988",12,3,2020,10,3,2020,"Heart &amp; lung : the journal of critical care","aheadofprint","United States","eng",2020-03-12,2020-03-10
"1656","32223871",23,3,2020,21,3,2020,"The western journal of emergency medicine","aheadofprint","United States","eng",2020-03-23,2020-03-21
"1657","32223870",14,3,2020,14,3,2020,"The western journal of emergency medicine","aheadofprint","United States","eng",2020-03-14,2020-03-14
"1658","32223856",NA,NA,NA,NA,NA,NA,"Journal of primary health care","ppublish","Australia","eng",NA,NA
"1659","32223840",NA,NA,NA,NA,NA,NA,"Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi","aheadofprint","China","chi",NA,NA
"1660","32223782",NA,NA,NA,NA,NA,NA,"CJEM","aheadofprint","England","eng",NA,NA
"1661","32223776",NA,NA,NA,NA,NA,NA,"Disaster medicine and public health preparedness","aheadofprint","United States","eng",NA,NA
"1662","32223774",NA,NA,NA,NA,NA,NA,"Disaster medicine and public health preparedness","aheadofprint","United States","eng",NA,NA
"1663","32223769",NA,NA,NA,NA,NA,NA,"Infection control and hospital epidemiology","aheadofprint","United States","eng",NA,NA
"1664","32223768",NA,NA,NA,NA,NA,NA,"Infection control and hospital epidemiology","aheadofprint","United States","eng",NA,NA
"1665","32223767",NA,NA,NA,NA,NA,NA,"Infection control and hospital epidemiology","aheadofprint","United States","eng",NA,NA
"1666","32223725",NA,NA,NA,NA,NA,NA,"Communicable diseases intelligence (2018)","epublish","Australia","eng",NA,NA
"1667","32223716",NA,NA,NA,NA,NA,NA,"American journal of respiratory and critical care medicine","aheadofprint","United States","eng",NA,NA
"1668","32223707",NA,NA,NA,NA,NA,NA,"Journal of the American Veterinary Medical Association","ppublish","United States","eng",NA,NA
"1669","32223697",NA,NA,NA,NA,NA,NA,"Surgical infections","aheadofprint","United States","eng",NA,NA
"1670","32223689",NA,NA,NA,NA,NA,NA,"Cancer biology &amp; therapy","aheadofprint","United States","eng",NA,NA
"1671","32223665",NA,NA,NA,NA,NA,NA,"AJR. American journal of roentgenology","aheadofprint","United States","eng",NA,NA
"1672","32223581",NA,NA,NA,NA,NA,NA,"Journal of human lactation : official journal of International Lactation Consultant Association","aheadofprint","United States","eng",NA,NA
"1673","32223555",NA,NA,NA,NA,NA,NA,"American journal of physiology. Renal physiology","aheadofprint","United States","eng",NA,NA
"1674","32223552",NA,NA,NA,NA,NA,NA,"American journal of physiology. Heart and circulatory physiology","ppublish","United States","eng",NA,NA
"1675","32223490",NA,NA,NA,NA,NA,NA,"The journal of maternal-fetal &amp; neonatal medicine : the official journal of the European Association of Perinatal Medicine, the Federation of Asia and Oceania Perinatal Societies, the International Society of Perinatal Obstetricians","aheadofprint","England","eng",NA,NA
"1676","32223477",NA,NA,NA,NA,NA,NA,"The journal of maternal-fetal &amp; neonatal medicine : the official journal of the European Association of Perinatal Medicine, the Federation of Asia and Oceania Perinatal Societies, the International Society of Perinatal Obstetricians","aheadofprint","England","eng",NA,NA
"1677","32223353",NA,NA,NA,NA,NA,NA,"The Journal of dermatological treatment","aheadofprint","England","eng",NA,NA
"1678","32223317",NA,NA,NA,NA,NA,NA,"Psychology, health &amp; medicine","aheadofprint","England","eng",NA,NA
"1679","32223179",NA,NA,NA,NA,NA,NA,"ACS nano","aheadofprint","United States","eng",NA,NA
"1680","32223077",NA,NA,NA,NA,NA,NA,"Acta physiologica (Oxford, England)","aheadofprint","England","eng",NA,NA
"1681","32223073",17,3,2020,14,3,2020,"Dermatologic therapy","aheadofprint","United States","eng",2020-03-17,2020-03-14
"1682","32223072",17,3,2020,13,3,2020,"Influenza and other respiratory viruses","aheadofprint","England","eng",2020-03-17,2020-03-13
"1683","32223068",NA,NA,NA,NA,NA,NA,"Acta ophthalmologica","aheadofprint","England","eng",NA,NA
"1684","32223063",25,3,2020,25,3,2020,"Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography &amp; Interventions","aheadofprint","United States","eng",2020-03-25,2020-03-25
"1685","32223012",13,3,2020,12,3,2020,"Influenza and other respiratory viruses","aheadofprint","England","eng",2020-03-13,2020-03-12
"1686","32223004",NA,NA,NA,NA,NA,NA,"Journal of the European Academy of Dermatology and Venereology : JEADV","aheadofprint","England","eng",NA,NA
"1687","32223003",NA,NA,NA,NA,NA,NA,"Journal of the European Academy of Dermatology and Venereology : JEADV","aheadofprint","England","eng",NA,NA
"1688","32222995",26,3,2020,13,3,2020,"Journal of medical virology","aheadofprint","United States","eng",2020-03-26,2020-03-13
"1689","32222993",24,3,2020,16,3,2020,"Journal of medical virology","aheadofprint","United States","eng",2020-03-24,2020-03-16
"1690","32222992",NA,NA,NA,NA,NA,NA,"Journal of medical virology","aheadofprint","United States","eng",NA,NA
"1691","32222988",26,3,2020,19,3,2020,"Alimentary pharmacology &amp; therapeutics","aheadofprint","England","eng",2020-03-26,2020-03-19
"1692","32222986",24,3,2020,15,3,2020,"Journal of medical virology","aheadofprint","United States","eng",2020-03-24,2020-03-15
"1693","32222956",20,3,2020,15,3,2020,"Journal of endocrinological investigation","aheadofprint","Italy","eng",2020-03-20,2020-03-15
"1694","32222911",16,3,2020,1,3,2020,"International journal of clinical pharmacy","aheadofprint","Netherlands","eng",2020-03-16,2020-03-01
"1695","32222883",22,3,2020,11,3,2020,"International urology and nephrology","aheadofprint","Netherlands","eng",2020-03-22,2020-03-11
"1696","32222828",19,3,2020,16,3,2020,"Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie","aheadofprint","Germany","eng",2020-03-19,2020-03-16
"1697","32222820",23,3,2020,21,3,2020,"Acta neurochirurgica","aheadofprint","Austria","eng",2020-03-23,2020-03-21
"1698","32222812",20,3,2020,15,3,2020,"Intensive care medicine","aheadofprint","United States","eng",2020-03-20,2020-03-15
"1699","32222804",18,3,2020,6,3,2020,"Rheumatology international","ppublish","Germany","eng",2020-03-18,2020-03-06
"1700","32222763",NA,NA,NA,24,3,2020,"The journals of gerontology. Series A, Biological sciences and medical sciences","aheadofprint","United States","eng",NA,2020-03-24
"1701","32222720",24,3,2020,24,3,2020,"Asian spine journal","ppublish","Korea (South)","eng",2020-03-24,2020-03-24
"1702","32222713",24,3,2020,21,3,2020,"American journal of nephrology","aheadofprint","Switzerland","eng",2020-03-24,2020-03-21
"1703","32222703",16,3,2020,6,3,2020,"Nephron","aheadofprint","Switzerland","eng",2020-03-16,2020-03-06
"1704","32222700",NA,NA,NA,NA,NA,NA,"Clinical journal of the American Society of Nephrology : CJASN","aheadofprint","United States","eng",NA,NA
"1705","32222587",20,3,2020,19,3,2020,"Chest","aheadofprint","United States","eng",2020-03-20,2020-03-19
"1706","32222466",24,3,2020,23,3,2020,"Clinical immunology (Orlando, Fla.)","aheadofprint","United States","eng",2020-03-24,2020-03-23
"1707","32222463",23,3,2020,7,2,2020,"Life sciences","aheadofprint","Netherlands","eng",2020-03-23,2020-02-07
"1708","32222433",NA,NA,NA,NA,NA,NA,"Gynecologie, obstetrique, fertilite &amp; senologie","aheadofprint","France","fre",NA,NA
"1709","32222421",9,3,2020,6,3,2020,"Travel medicine and infectious disease","aheadofprint","Netherlands","eng",2020-03-09,2020-03-06
"1710","32222420",20,3,2020,20,3,2020,"Travel medicine and infectious disease","aheadofprint","Netherlands","eng",2020-03-20,2020-03-20
"1711","32222346",NA,NA,NA,NA,NA,NA,"Pharmacological research","aheadofprint","Netherlands","eng",NA,NA
"1712","32222336",15,3,2020,13,3,2020,"Journal of the Formosan Medical Association = Taiwan yi zhi","ppublish","Singapore","eng",2020-03-15,2020-03-13
"1713","32222253",NA,NA,NA,NA,NA,NA,"Fertility and sterility","aheadofprint","United States","eng",NA,NA
"1714","32222251",9,3,2020,9,3,2020,"Clinical radiology","ppublish","United Kingdom","eng",2020-03-09,2020-03-09
"1715","32222208",NA,NA,NA,NA,NA,NA,"The Lancet. Infectious diseases","ppublish","United States","eng",NA,NA
"1716","32222198",28,11,2019,4,11,2019,"Lancet (London, England)","ppublish","England","eng",2019-11-28,2019-11-04
"1717","32222191",21,2,2020,17,1,2020,"Lancet (London, England)","ppublish","England","eng",2020-02-21,2020-01-17
"1718","32222188",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1719","32222187",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1720","32222186",23,3,2020,23,3,2020,"Lancet (London, England)","ppublish","England","eng",2020-03-23,2020-03-23
"1721","32222181",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1722","32222169",23,3,2020,22,3,2020,"The Lancet. Respiratory medicine","aheadofprint","England","eng",2020-03-23,2020-03-22
"1723","32222168",20,3,2020,16,3,2020,"The Lancet. Respiratory medicine","aheadofprint","England","eng",2020-03-20,2020-03-16
"1724","32222167",20,3,2020,14,3,2020,"The Lancet. Respiratory medicine","aheadofprint","England","eng",2020-03-20,2020-03-14
"1725","32222166",20,3,2020,18,3,2020,"The Lancet. Respiratory medicine","aheadofprint","England","eng",2020-03-20,2020-03-18
"1726","32222165",NA,NA,NA,NA,NA,NA,"The Lancet. Respiratory medicine","aheadofprint","England","eng",NA,NA
"1727","32222164",18,3,2020,12,3,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-18,2020-03-12
"1728","32222163",20,3,2020,19,3,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-20,2020-03-19
"1729","32222162",16,3,2020,7,3,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-16,2020-03-07
"1730","32222161",18,3,2020,16,3,2020,"The Lancet. Global health","aheadofprint","England","eng",2020-03-18,2020-03-16
"1731","32222159",25,3,2020,24,3,2020,"Lancet (London, England)","aheadofprint","England","eng",2020-03-25,2020-03-24
"1732","32222158",19,3,2020,19,3,2020,"Lancet (London, England)","aheadofprint","England","eng",2020-03-19,2020-03-19
"1733","32222122",NA,NA,NA,NA,NA,NA,"Zhejiang da xue xue bao. Yi xue ban = Journal of Zhejiang University. Medical sciences","ppublish","China","chi",NA,NA
"1734","32222121",NA,NA,NA,NA,NA,NA,"Zhejiang da xue xue bao. Yi xue ban = Journal of Zhejiang University. Medical sciences","ppublish","China","chi",NA,NA
"1735","32222119",16,3,2020,29,2,2020,"Journal of medical virology","aheadofprint","United States","eng",2020-03-16,2020-02-29
"1736","32222091",NA,NA,NA,NA,NA,NA,"International journal of laboratory hematology","aheadofprint","England","eng",NA,NA
"1737","32222047",9,3,2020,9,3,2020,"Xenotransplantation","aheadofprint","Denmark","eng",2020-03-09,2020-03-09
"1738","32222027",24,3,2020,14,3,2020,"Dermatologic therapy","aheadofprint","United States","eng",2020-03-24,2020-03-14
"1739","32221983",24,3,2020,12,3,2020,"Journal of medical virology","aheadofprint","United States","eng",2020-03-24,2020-03-12
"1740","32221976",NA,NA,NA,NA,NA,NA,"Medical education","aheadofprint","England","eng",NA,NA
"1741","32221974",NA,NA,NA,NA,NA,NA,"Anaesthesia","aheadofprint","England","eng",NA,NA
"1742","32221973",12,3,2020,NA,NA,NA,"Anaesthesia","aheadofprint","England","eng",2020-03-12,NA
"1743","32221970",17,3,2020,NA,NA,NA,"Anaesthesia","aheadofprint","England","eng",2020-03-17,NA
"1744","32221964",12,3,2020,NA,NA,NA,"Anaesthesia","aheadofprint","England","eng",2020-03-12,NA
"1745","32221852",18,3,2020,18,3,2020,"Canadian journal of anaesthesia = Journal canadien d'anesthesie","aheadofprint","United States","eng",2020-03-18,2020-03-18
"1746","32221725",12,3,2020,2,3,2020,"European journal of clinical microbiology &amp; infectious diseases : official publication of the European Society of Clinical Microbiology","aheadofprint","Germany","eng",2020-03-12,2020-03-02
"1747","32221693",19,3,2020,9,3,2020,"Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie","aheadofprint","Germany","eng",2020-03-19,2020-03-09
"1748","32221635",NA,NA,NA,NA,NA,NA,"Der Nervenarzt","aheadofprint","Germany","ger",NA,NA
"1749","32221579",NA,NA,NA,NA,NA,NA,"JAMA","aheadofprint","United States","eng",NA,NA
"1750","32221526",NA,NA,NA,19,3,2020,"Journal of Crohn's &amp; colitis","aheadofprint","England","eng",NA,2020-03-19
"1751","32221523",NA,NA,NA,13,3,2020,"Clinical infectious diseases : an official publication of the Infectious Diseases Society of America","aheadofprint","United States","eng",NA,2020-03-13
"1752","32221519",NA,NA,NA,12,3,2020,"Clinical infectious diseases : an official publication of the Infectious Diseases Society of America","aheadofprint","United States","eng",NA,2020-03-12
"1753","32221515",NA,NA,NA,18,3,2020,"Clinical infectious diseases : an official publication of the Infectious Diseases Society of America","aheadofprint","United States","eng",NA,2020-03-18
"1754","32221514",NA,NA,NA,NA,NA,NA,"Nature human behaviour","aheadofprint","England","eng",NA,NA
"1755","32221513",NA,NA,NA,NA,NA,NA,"Nature human behaviour","aheadofprint","England","eng",NA,NA
"1756","32221512",NA,NA,NA,NA,NA,NA,"Nature medicine","aheadofprint","United States","eng",NA,NA
"1757","32221306",16,3,2020,13,2,2020,"Nature communications","epublish","International","eng",2020-03-16,2020-02-13
"1758","32221278",NA,NA,NA,NA,NA,NA,"Minerva gastroenterologica e dietologica","aheadofprint","Italy","eng",NA,NA
"1759","32221172",NA,NA,NA,NA,NA,NA,"Anesthesia and analgesia","aheadofprint","United States","eng",NA,NA
"1760","32221171",NA,NA,NA,NA,NA,NA,"Anesthesia and analgesia","aheadofprint","United States","eng",NA,NA
"1761","32221165",NA,NA,NA,NA,NA,NA,"The Pediatric infectious disease journal","aheadofprint","United States","eng",NA,NA
"1762","32221153",NA,NA,NA,NA,NA,NA,"Journal of the Chinese Medical Association : JCMA","aheadofprint","Netherlands","eng",NA,NA
"1763","32221132",NA,NA,NA,NA,NA,NA,"Chinese medical journal","aheadofprint","China","eng",NA,NA
"1764","32221117",NA,NA,NA,NA,NA,NA,"Annals of surgery","aheadofprint","United States","eng",NA,NA
"1765","32221059",NA,NA,NA,NA,NA,NA,"The Journal of neuroscience nursing : journal of the American Association of Neuroscience Nurses","aheadofprint","United States","eng",NA,NA
"1766","32221057",NA,NA,NA,NA,NA,NA,"Indian journal of ophthalmology","aheadofprint","India","eng",NA,NA
"1767","32221023",24,3,2020,24,3,2020,"International journal of gynecological cancer : official journal of the International Gynecological Cancer Society","aheadofprint","England","eng",2020-03-24,2020-03-24
"1768","32221003",NA,NA,NA,NA,NA,NA,"The Veterinary record","ppublish","England","eng",NA,NA
"1769","32221002",NA,NA,NA,NA,NA,NA,"The Veterinary record","ppublish","England","eng",NA,NA
"1770","32221001",NA,NA,NA,NA,NA,NA,"The Veterinary record","ppublish","England","eng",NA,NA
"1771","32220991",NA,NA,NA,NA,NA,NA,"The Veterinary record","ppublish","England","eng",NA,NA
"1772","32220989",NA,NA,NA,NA,NA,NA,"The Veterinary record","ppublish","England","eng",NA,NA
"1773","32220986",NA,NA,NA,NA,NA,NA,"The Veterinary record","ppublish","England","eng",NA,NA
"1774","32220930",NA,NA,NA,NA,NA,NA,"Clinical journal of the American Society of Nephrology : CJASN","aheadofprint","United States","eng",NA,NA
"1775","32220929",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"1776","32220899",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"1777","32220898",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"1778","32220878",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"1779","32220877",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"1780","32220865",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"1781","32220863",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"1782","32220862",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"1783","32220851",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"1784","32220832",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"1785","32220829",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"1786","32220826",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"1787","32220710",20,3,2020,14,3,2020,"Medical hypotheses","aheadofprint","United States","eng",2020-03-20,2020-03-14
"1788","32220663",16,3,2020,7,3,2020,"The Lancet. Respiratory medicine","aheadofprint","England","eng",2020-03-16,2020-03-07
"1789","32220660",18,3,2020,17,3,2020,"The Lancet. Oncology","aheadofprint","England","eng",2020-03-18,2020-03-17
"1790","32220659",20,3,2020,17,3,2020,"The Lancet. Oncology","aheadofprint","England","eng",2020-03-20,2020-03-17
"1791","32220657",24,3,2020,24,3,2020,"Lancet (London, England)","aheadofprint","International","eng",2020-03-24,2020-03-24
"1792","32220656",19,3,2020,17,3,2020,"The lancet. Gastroenterology &amp; hepatology","aheadofprint","Netherlands","eng",2020-03-19,2020-03-17
"1793","32220655",18,3,2020,9,3,2020,"The Lancet. Public health","aheadofprint","England","eng",2020-03-18,2020-03-09
"1794","32220654",20,3,2020,20,3,2020,"The Lancet. Public health","aheadofprint","England","eng",2020-03-20,2020-03-20
"1795","32220653",20,3,2020,19,3,2020,"The Lancet. Public health","aheadofprint","England","eng",2020-03-20,2020-03-19
"1796","32220651",16,3,2020,15,3,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-16,2020-03-15
"1797","32220650",10,3,2020,20,2,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-10,2020-02-20
"1798","32220634",20,3,2020,9,3,2020,"Travel medicine and infectious disease","aheadofprint","Netherlands","eng",2020-03-20,2020-03-09
"1799","32220612",23,3,2020,16,3,2020,"Metabolism: clinical and experimental","aheadofprint","United States","eng",2020-03-23,2020-03-16
"1800","32220611",NA,NA,NA,NA,NA,NA,"Metabolism: clinical and experimental","aheadofprint","United States","eng",NA,NA
"1801","32220590",NA,NA,NA,NA,NA,NA,"Progress in cardiovascular diseases","aheadofprint","United States","eng",NA,NA
"1802","32220575",18,3,2020,18,3,2020,"The journal of allergy and clinical immunology. In practice","aheadofprint","United States","eng",2020-03-18,2020-03-18
"1803","32220574",10,3,2020,8,3,2020,"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi","aheadofprint","England","eng",2020-03-10,2020-03-08
"1804","32220557",12,3,2020,NA,NA,NA,"Journal of cardiothoracic and vascular anesthesia","aheadofprint","United States","eng",2020-03-12,NA
"1805","32220422",20,3,2020,20,3,2020,"Clinica chimica acta; international journal of clinical chemistry","aheadofprint","Netherlands","eng",2020-03-20,2020-03-20
"1806","32220344",6,3,2020,20,2,2020,"The Lancet. Haematology","ppublish","England","eng",2020-03-06,2020-02-20
"1807","32220310",NA,NA,NA,NA,NA,NA,"Cell","aheadofprint","United States","eng",NA,NA
"1808","32220289",16,3,2020,17,2,2020,"The Lancet. Global health","aheadofprint","England","eng",2020-03-16,2020-02-17
"1809","32220285",9,3,2020,8,3,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-09,2020-03-08
"1810","32220284",4,3,2020,19,2,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-04,2020-02-19
"1811","32220279",18,3,2020,17,3,2020,"Lancet (London, England)","ppublish","England","eng",2020-03-18,2020-03-17
